defeito,desvio_padrao,kurtosis,rms,frequencia_1,amplitude_1,frequencia_2,amplitude_2,frequencia_3,amplitude_3,frequencia_4,amplitude_4,frequencia_5,amplitude_5
Sobrecarga9,0.040904675,0.981334108712395,0.040904712,969.4175858065452,0.0028734690667863495,675.612256004644,0.0023310990534438723,969.6175894347289,0.0019069809638276906,675.8122596328278,0.0018592804673946163,998.8181191495537,0.0017241695002248203
Sobrecarga9,0.041482523,0.8775425693322738,0.041482553,969.0175785501777,0.0030609436972922183,675.4122523764603,0.002707011836063767,968.817574921994,0.0019183394112159556,675.2122487482766,0.0018736040213164424,822.214915463319,0.0017521762648071999
Sobrecarga9,0.040252224,1.0167159965116888,0.040252253,676.2122668891952,0.002633974062847967,970.2176003192801,0.0025310942825130522,970.0175966910964,0.0022914345777921346,676.0122632610115,0.0019437771011249214,984.8178651766925,0.0016203340357471524
Sobrecarga9,0.040955227,1.0348630381675994,0.04095525,968.817574921994,0.002876374901107755,675.2122487482766,0.0026758016156550966,998.2181082650025,0.0017094055946519848,381.6069225745592,0.0015675365688290314,1086.2197046658441,0.0015652748997359255
Sobrecarga9,0.04121657,1.0763353387176071,0.0412166,969.0175785501777,0.002642269735305758,675.4122523764603,0.0021629811045693224,675.2122487482766,0.002035739246381537,702.2127385530803,0.001901484834358227,968.817574921994,0.0018330043694307736
Sobrecarga9,0.040946886,1.1813265248992373,0.040946912,970.4176039474638,0.002831337029685745,676.4122705173789,0.0019062580864981878,703.4127603221826,0.0017624130607163644,676.2122668891952,0.0017506640440950992,970.2176003192801,0.0016547410980313458
Sobrecarga9,0.040642813,1.2165352558882017,0.040642843,971.017614832015,0.0029022277248980013,676.8122777737465,0.0023952024376197928,703.8127675785502,0.002052811676799599,971.2176184601988,0.0017094057231731039,735.6133444597634,0.0015925257216351585
Sobrecarga9,0.040878177,1.0319559948184818,0.0408782,675.4122523764603,0.002515759881493044,969.2175821783615,0.0024785357715826372,675.612256004644,0.0018613060968413586,969.0175785501777,0.0017810308927486988,381.8069262027429,0.0017084257696509569
Sobrecarga9,0.041233946,0.9830943003624495,0.04123397,969.0175785501777,0.0028691874289772617,675.4122523764603,0.002290187115211585,1086.419708294028,0.0019533848110381644,675.2122487482766,0.0018245654954127028,968.817574921994,0.001671074526928596
Sobrecarga9,0.040422417,1.155323108042623,0.040422454,675.612256004644,0.00272981616893724,969.4175858065452,0.0027022472776609577,734.4133226906611,0.001800977598513292,675.8122596328278,0.0017906614151333162,979.217763587548,0.001628220001611201
Sobrecarga9,0.04085082,1.141311694734969,0.040850844,969.0175785501777,0.002751327108031037,675.4122523764603,0.0026113166736013035,998.4181118931862,0.0017935933852791135,983.6178434075902,0.0016430646310041034,983.8178470357739,0.0016064849156238884
Sobrecarga9,0.040919464,1.0336563461992583,0.04091949,969.4175858065452,0.002737071254465405,675.612256004644,0.0023814952508290736,675.8122596328278,0.0017836582544677167,969.6175894347289,0.0016484094503277388,998.8181191495537,0.0015753615479728981
Sobrecarga9,0.040477436,1.1088670182571807,0.040477462,968.817574921994,0.0027530775449921305,675.2122487482766,0.002578777739914652,675.4122523764603,0.0018233875135931774,969.0175785501777,0.0017725572582187163,734.0133154342935,0.0015567924915839716
Sobrecarga9,0.041283373,1.159970314230363,0.04128339,970.8176112038313,0.003187247775246946,676.6122741455627,0.002078716305035519,703.6127639503665,0.0018372131718952473,971.017614832015,0.0017755725036846049,980.6177889848342,0.0017454658890992513
Sobrecarga9,0.04149001,0.9046687990052167,0.04149004,969.8175930629127,0.002965910515697928,676.0122632610115,0.0022233910813454897,702.8127494376315,0.00209894968643215,822.8149263478703,0.00187966760127689,675.8122596328278,0.0017853911790434228
Sobrecarga9,0.041258782,0.9658017642261649,0.04125881,675.612256004644,0.002697310428289893,969.4175858065452,0.0025915970494433485,702.412742181264,0.0018417767542188773,969.2175821783615,0.0018162113494240458,381.8069262027429,0.0016457279792085082
Sobrecarga9,0.04067812,1.0252177579684112,0.040678147,675.4122523764603,0.0025708259827862063,969.2175821783615,0.002380126550377073,969.0175785501777,0.0021946437516531542,983.8178470357739,0.001848324984377603,1086.6197119222118,0.0017810291377946012
Sobrecarga9,0.040690344,1.076873376786465,0.040690385,675.2122487482766,0.0029949135642098317,968.817574921994,0.002886192881341839,1086.2197046658441,0.0016932386478812115,381.6069225745592,0.0015906701525558384,675.4122523764603,0.001577167011454505
Sobrecarga9,0.039623566,1.148586898384436,0.0396236,970.0175966910964,0.002217682298134546,970.2176003192801,0.0017844155036038072,676.2122668891952,0.0016269716711668897,979.8177744720992,0.0015109928626386047,1077.8195522821275,0.0015085688446933457
Sobrecarga9,0.04059701,1.2421467748126798,0.040597036,969.8175930629127,0.0024188404292178394,676.0122632610115,0.0020591751317904946,703.0127530658152,0.0016618462709900572,734.8133299470285,0.0016295147578228176,970.0175966910964,0.0016063434084430377
Sobrecarga9,0.04146715,0.9493109002466342,0.041467175,970.0175966910964,0.0029331246865696072,676.0122632610115,0.00268943342876288,703.0127530658152,0.0020797982159368247,1087.6197300631304,0.0019707198213453126,676.2122668891952,0.0019461258719670152
Sobrecarga9,0.040820226,1.0060717733616142,0.040820263,675.4122523764603,0.0029130759330063326,969.0175785501777,0.0027184880673490623,702.2127385530803,0.0021327028127233697,675.2122487482766,0.0019908038021188906,734.0133154342935,0.0016181877685808124
Sobrecarga9,0.04152113,0.9267167957279394,0.04152115,969.6175894347289,0.0025860146687492814,675.8122596328278,0.0023190458243159576,969.4175858065452,0.0019868858561976213,702.6127458094478,0.0019767020054951012,675.612256004644,0.0018700765316744517
Sobrecarga9,0.039676372,1.3080310049061197,0.039676398,970.6176075756475,0.0017211622932617819,970.4176039474638,0.0014022438435376517,676.4122705173789,0.0012873708912737273,382.20693345911036,0.0012688094802335852,352.8064001161019,0.0012144091596166513
Sobrecarga9,0.040642843,1.2250916716275402,0.040642872,970.8176112038313,0.0027377860986016653,971.017614832015,0.002657927259947408,676.6122741455627,0.002122430725882292,676.8122777737465,0.001880469076695191,973.4176583702198,0.0017088764019732904
Sobrecarga9,0.0413912,0.9089371010124188,0.04139123,970.0175966910964,0.0029874149720885107,676.0122632610115,0.002319538056473389,823.014929976054,0.0019913712638478555,1087.6197300631304,0.001915852364708168,676.2122668891952,0.0017279334378340681
Sobrecarga9,0.04086025,1.0718277142941677,0.040860284,969.6175894347289,0.002515230617703365,675.8122596328278,0.0021445870276017667,702.6127458094478,0.0019472543095880926,969.4175858065452,0.0018631315013853177,382.0069298309266,0.001603865030373692
Sobrecarga9,0.040948637,0.9020682513260057,0.040948674,970.2176003192801,0.0027170268963509045,676.2122668891952,0.0025397856296501616,970.0175966910964,0.0019961010215170114,703.0127530658152,0.0019195355893935387,676.0122632610115,0.0016833900140939882
Sobrecarga9,0.04058579,1.0172502389414975,0.040585823,675.4122523764603,0.002589238177930728,969.0175785501777,0.002410906605828207,822.214915463319,0.0020102362058691463,969.2175821783615,0.00195449563429832,998.4181118931862,0.0016983265326476317
Sobrecarga9,0.040878486,1.0675663408538307,0.040878512,675.8122596328278,0.0024349021231346232,969.6175894347289,0.002223454579229085,969.8175930629127,0.002049029394989987,702.8127494376315,0.0017988953955352853,1087.2197228067628,0.0016925383373505114
Sobrecarga9,0.040934596,0.9432288856707887,0.040934626,970.0175966910964,0.0030164785032078755,676.0122632610115,0.0022711153554337495,969.8175930629127,0.0019081519576452086,1087.6197300631304,0.0017454649583731948,823.014929976054,0.001540846839467985
Sobrecarga9,0.041258097,0.9815527708048668,0.041258115,970.0175966910964,0.0032688388626197305,676.0122632610115,0.00238995707988382,969.8175930629127,0.001957908465977154,1087.6197300631304,0.001710411485305788,823.014929976054,0.0014901394907564083
Sobrecarga9,0.0402646,1.1413501854871653,0.04026463,969.8175930629127,0.0025796691129669315,676.0122632610115,0.002301779741435339,675.8122596328278,0.0022172190046893777,702.8127494376315,0.0018863685342191585,1087.4197264349466,0.0017255554449941532
Sobrecarga9,0.04078404,1.0086649731255353,0.040784065,968.6175712938102,0.002575549070655997,675.0122451200929,0.002481000467274409,675.2122487482766,0.0022623203475081776,702.0127349248966,0.0017461366083693923,381.6069225745592,0.0016877205266516285
Sobrecarga9,0.040872455,1.0710495251033132,0.04087248,675.0122451200929,0.0028099376384439594,968.6175712938102,0.0024378317521083176,675.2122487482766,0.0022541356862635,1086.0197010376605,0.0018029386797961215,733.8133118061098,0.0016094238220171885
Sobrecarga9,0.04054992,1.1303972621243759,0.040549945,675.4122523764603,0.0026362043081724633,969.0175785501777,0.0025370379186778255,675.2122487482766,0.002266310685356011,968.817574921994,0.001928520196160847,702.2127385530803,0.001808937479378745
Sobrecarga9,0.040925533,0.9142771371689173,0.04092556,675.8122596328278,0.002670084201037978,969.8175930629127,0.002353381702550096,969.6175894347289,0.002301099477115534,702.8127494376315,0.002100358070663976,1087.2197228067628,0.001914208106501566
Sobrecarga9,0.041254472,0.9734629630615061,0.041254494,970.0175966910964,0.003202752841576839,676.0122632610115,0.002308923878541152,969.8175930629127,0.00226425733825984,823.014929976054,0.0016917871293989333,999.4181300341048,0.001570847404300672
Sobrecarga9,0.03997339,1.1240511974346807,0.03997342,970.4176039474638,0.0023057597596669722,703.4127603221826,0.002069529269188558,676.4122705173789,0.0018047473235498373,970.6176075756475,0.0017097744722898716,735.2133372033959,0.0016191151403320357
Sobrecarga9,0.04079064,1.0525893973260523,0.040790666,675.0122451200929,0.0029261620981616845,968.6175712938102,0.002263238079528773,968.4175676656265,0.0019426088418271696,701.8127312967129,0.0016170795484511428,381.6069225745592,0.0014982747752763028
Sobrecarga9,0.04110093,1.0277405493394802,0.041100956,969.0175785501777,0.0026354042473618173,675.4122523764603,0.0022616672344647933,702.2127385530803,0.002000507920608247,968.817574921994,0.001871828388994411,675.2122487482766,0.0017555330999575705
Sobrecarga9,0.041791953,1.0335416473198125,0.04179198,675.8122596328278,0.0027242614739455403,969.6175894347289,0.0027133923034558098,1087.2197228067628,0.0018664085047906758,382.0069298309266,0.0016820228313402595,734.6133263188448,0.0016219450145389105
Sobrecarga9,0.040190388,1.1515734104207391,0.040190414,969.6175894347289,0.0025737614872247006,675.8122596328278,0.002476628171111833,702.6127458094478,0.0017063588098776492,675.612256004644,0.0017004084664264659,969.4175858065452,0.0015272294352357207
Sobrecarga9,0.041434206,0.9198393932129578,0.04143423,969.8175930629127,0.0026932550091743777,675.8122596328278,0.0021911173752966638,822.8149263478703,0.002132840227085713,969.6175894347289,0.0019028886454610667,676.0122632610115,0.0018832404880951379
Sobrecarga9,0.041538104,1.0318667302858238,0.04153813,969.0175785501777,0.002944914999812951,675.4122523764603,0.002665144141166131,702.2127385530803,0.0020765025298672183,978.8177563311806,0.0018463476416115876,1086.419708294028,0.001668728552868916
Sobrecarga9,0.040537667,0.99811886733186,0.04053769,970.0175966910964,0.0028676431994059605,676.0122632610115,0.0021714442512092546,676.2122668891952,0.002076612838969859,970.2176003192801,0.0018706274841569488,1087.6197300631304,0.0017420778571926282
Sobrecarga9,0.04113927,1.192253982146691,0.041139297,970.8176112038313,0.0029954394232009564,676.6122741455627,0.002309666346025453,971.017614832015,0.0017583111118949992,973.2176547420361,0.0015946978631901202,382.40693708729407,0.0015710680321762334
Sobrecarga9,0.040771313,1.2436895863098885,0.04077134,970.8176112038313,0.002542953620953174,676.6122741455627,0.0021860165393237825,970.6176075756475,0.0019681457355622918,973.2176547420361,0.0017111261299636365,980.6177889848342,0.0016720663491384203
Sobrecarga9,0.041305393,1.0418195676364013,0.041305427,675.2122487482766,0.002792373211091945,968.6175712938102,0.002377796565743573,675.0122451200929,0.0021638728001253742,821.8149082069516,0.0020089292193325656,381.6069225745592,0.0017119463593005483
Sobrecarga9,0.040851746,0.9817672646734574,0.040851776,675.4122523764603,0.0029124466438612846,969.0175785501777,0.0028202924905290955,822.214915463319,0.0018425163413246155,969.2175821783615,0.0016449636807725437,381.8069262027429,0.0015502205134418645
Sobrecarga9,0.04091963,0.9550389487209547,0.040919654,675.4122523764603,0.002518624707468818,969.2175821783615,0.002494392975172398,969.0175785501777,0.002001059240783889,702.412742181264,0.0018702613434707094,675.612256004644,0.0017978921056578116
Sobrecarga9,0.041254133,0.8675025331349149,0.041254163,970.0175966910964,0.0028411426862055993,676.0122632610115,0.002702185603697275,969.8175930629127,0.001978834124690472,823.014929976054,0.0019314723287153503,984.6178615485088,0.0016415932288657402
Sobrecarga9,0.03991146,1.1519986699139073,0.039911494,969.0175785501777,0.002491617850238571,675.4122523764603,0.0020217590983785446,968.817574921994,0.0019079217553274901,1086.419708294028,0.0018176774728311032,675.2122487482766,0.0017717305741175799
Sobrecarga9,0.04087173,0.932297565713168,0.040871754,969.8175930629127,0.002712336991056715,676.0122632610115,0.002525668022108813,702.8127494376315,0.0019741274827348968,970.0175966910964,0.001669981792178029,675.8122596328278,0.0016091926055033178
Sobrecarga9,0.039973103,1.0505437974246128,0.039973136,969.8175930629127,0.0023403149418298698,702.8127494376315,0.0021552002649355235,675.8122596328278,0.001787688473001213,734.6133263188448,0.0017675491726636295,969.6175894347289,0.0017596499772371578
Sobrecarga9,0.040191922,1.213471117092146,0.040191952,970.2176003192801,0.00210634665764541,676.2122668891952,0.0020291256313939394,970.0175966910964,0.001921104096449341,703.2127566939989,0.0018914000419238154,382.20693345911036,0.0015780414345047745
Sobrecarga9,0.040774863,1.0907375436628373,0.0407749,969.0175785501777,0.002943557250697756,675.4122523764603,0.0029063774836188415,969.2175821783615,0.0016784629197446974,998.4181118931862,0.0015608432843489904,381.8069262027429,0.001551092994809284
Sobrecarga9,0.04124842,0.8470622472567761,0.041248444,969.6175894347289,0.002710407318617268,969.8175930629127,0.002520280410669186,675.8122596328278,0.0023753006169384256,822.8149263478703,0.0016730683798392245,1087.2197228067628,0.001667669658728427
Sobrecarga9,0.040670983,1.1216640933643554,0.040671013,675.0122451200929,0.0027185504593381002,968.6175712938102,0.00258115966708745,675.2122487482766,0.0022004809121437346,1086.0197010376605,0.0018530091921658083,381.6069225745592,0.0016566969948790572
Sobrecarga9,0.04037004,1.3013867290568255,0.040370077,970.4176039474638,0.002551052255220539,703.4127603221826,0.002010127335125169,676.4122705173789,0.001982872117973959,970.6176075756475,0.0017506253697303863,735.2133372033959,0.001688754105375947
Sobrecarga9,0.04150733,1.0310402531286593,0.04150736,675.2122487482766,0.0029642236087786293,968.817574921994,0.002858756208733818,1086.2197046658441,0.001995840524006145,702.0127349248966,0.0016698089816583057,675.4122523764603,0.0016002682096925593
Sobrecarga9,0.039729413,1.1770581464403183,0.039729442,969.6175894347289,0.0028352861171456823,675.8122596328278,0.0020323874395553527,702.6127458094478,0.001670448776909786,999.0181227777374,0.0016631803493749157,969.4175858065452,0.0016400252858276146
Sobrecarga9,0.041097768,1.0015567964765966,0.041097797,675.612256004644,0.00287440277889199,969.4175858065452,0.002538716149654583,969.2175821783615,0.0021238698882890747,702.412742181264,0.0017232584926056066,822.4149190915027,0.0016564913465118576
Sobrecarga9,0.041178852,1.0376906135583424,0.041178875,675.8122596328278,0.0028787872061644608,969.6175894347289,0.0027736709106693353,675.612256004644,0.0017089449333835285,1087.2197228067628,0.001646138071892963,382.0069298309266,0.0015851578697476353
Sobrecarga9,0.041375957,0.9662751995087704,0.04137598,969.2175821783615,0.002883773730817395,675.612256004644,0.0026944893327141266,969.4175858065452,0.0023498923481126924,822.4149190915027,0.002093903428882831,675.4122523764603,0.0017455080658153241
Sobrecarga9,0.04061626,1.01880517981615,0.04061629,675.0122451200929,0.003075790749913569,968.4175676656265,0.002641233866734814,968.6175712938102,0.002070964339278023,1085.8196974094767,0.0017105580647000128,701.8127312967129,0.0014943144707178309
Sobrecarga9,0.041292682,0.9907025147610744,0.041292705,970.0175966910964,0.0031528451016830214,676.0122632610115,0.002385570964889703,1087.6197300631304,0.002314500942128758,676.2122668891952,0.002200803956184037,970.2176003192801,0.0021209738798999124
Sobrecarga9,0.040302284,1.1550235734794967,0.040302306,675.8122596328278,0.002565171064460884,969.6175894347289,0.002271462808724865,675.612256004644,0.0019515773630660064,1087.0197191785792,0.0018061221480052691,702.6127458094478,0.001567933807740879
Sobrecarga9,0.0399788,1.2300217709791212,0.039978832,970.4176039474638,0.0024276865641550374,676.4122705173789,0.0022408838607856176,970.6176075756475,0.0019843803907177706,735.2133372033959,0.0016011219718685876,703.4127603221826,0.0015564707042155662
Sobrecarga9,0.04119888,0.8877001767188624,0.0411989,970.0175966910964,0.0024564133562372963,676.0122632610115,0.0023349312660136956,969.8175930629127,0.0022193034829774455,823.014929976054,0.0018787591842508626,1087.4197264349466,0.001792608056359179
Sobrecarga9,0.04115002,1.0396820715192945,0.041150045,969.2175821783615,0.0025947615700043307,675.612256004644,0.0023672690346799997,675.4122523764603,0.0019945431107614158,702.412742181264,0.0018516619295161586,998.61811552137,0.0017933854241467585
Sobrecarga9,0.041861422,0.9253404604351867,0.041861445,675.612256004644,0.0025917848507581586,969.2175821783615,0.002463151378040812,969.4175858065452,0.0021119510928936476,702.412742181264,0.0018974601702120212,1086.8197155503954,0.001697796280391034
Sobrecarga9,0.041284744,0.9946979272205976,0.04128477,969.4175858065452,0.002658558602331055,675.612256004644,0.002368880408541473,675.8122596328278,0.002136017774658592,702.6127458094478,0.0020423630809620285,969.6175894347289,0.002028499971130541
Sobrecarga9,0.041258287,0.9701531050939725,0.04125831,970.0175966910964,0.0030669981053724252,676.0122632610115,0.0023712204139099097,823.014929976054,0.0021297012699547048,703.0127530658152,0.0019061004724536953,676.2122668891952,0.0017250106488712813
Sobrecarga9,0.04091781,1.1046564516989754,0.040917836,675.2122487482766,0.0033763201859156934,968.817574921994,0.002291169284569299,1086.2197046658441,0.0018415485083401678,675.4122523764603,0.001613749143085555,381.6069225745592,0.001600970806446046
Sobrecarga9,0.04172936,0.8545392033233012,0.041729383,970.0175966910964,0.002772054591979129,703.0127530658152,0.002094724921987351,676.0122632610115,0.001971018763397469,970.2176003192801,0.0019514183691903785,676.2122668891952,0.0019329061599559238
Sobrecarga9,0.041023694,0.9912554913210525,0.04102372,968.6175712938102,0.0029010979493757786,675.0122451200929,0.002581095840993718,675.2122487482766,0.0018453583890616159,821.8149082069516,0.0017207042571937721,968.4175676656265,0.0017137717323084426
Sobrecarga9,0.04105352,1.0166794424846257,0.04105355,969.6175894347289,0.0025909812374564174,675.8122596328278,0.0022518023663855784,702.6127458094478,0.0020089922466780064,382.0069298309266,0.0016356478780790165,969.4175858065452,0.0015583885104183113
Sobrecarga9,0.040196665,1.2158399733894782,0.040196694,970.2176003192801,0.0027093374569878616,676.2122668891952,0.0023465155634271465,970.4176039474638,0.002257993485649016,703.2127566939989,0.0017942812012512598,1078.0195559103113,0.001685075059784776
Sobrecarga9,0.04050993,1.1730761859365897,0.04050996,969.6175894347289,0.0020965478329860055,969.4175858065452,0.0020926309043027874,675.8122596328278,0.0019186595355543104,675.612256004644,0.0018817539259835246,998.8181191495537,0.0018128673331643805
Sobrecarga9,0.04141241,0.966020994422343,0.041412424,970.2176003192801,0.0029576886277025726,676.2122668891952,0.0023864913542193385,970.0175966910964,0.0021605277623441303,823.2149336042377,0.0017396082854470862,703.0127530658152,0.001729035838565443
Sobrecarga9,0.04055309,1.2584314748375025,0.040553126,970.6176075756475,0.00252277622523783,676.4122705173789,0.002306622925595546,703.4127603221826,0.002089744190723979,970.4176039474638,0.001838602995271798,973.0176511138524,0.0015196519569183253
Sobrecarga9,0.040955123,1.0369763306297495,0.04095514,675.2122487482766,0.0027202117296032443,968.817574921994,0.002618708823817365,968.6175712938102,0.0018703097670412202,702.0127349248966,0.0018152743788935157,381.6069225745592,0.0016944168053734594
Sobrecarga9,0.04122517,0.9800116813071376,0.04122519,675.8122596328278,0.0028420682065935796,969.8175930629127,0.0022989712960631344,969.6175894347289,0.0022097312047175935,676.0122632610115,0.0020619583859032334,702.8127494376315,0.0019490179204234373
Sobrecarga9,0.041406363,0.9911093363642083,0.041406393,675.8122596328278,0.002720669440418056,969.6175894347289,0.002488693641981647,969.4175858065452,0.0021589779392304238,675.612256004644,0.0021346057922444505,1087.0197191785792,0.001857659476156261
Sobrecarga9,0.04014127,1.1778601501599901,0.040141303,703.4127603221826,0.0024776333679142376,970.4176039474638,0.002308005748471872,970.6176075756475,0.0021616781114433734,676.4122705173789,0.0018506527804155772,735.2133372033959,0.0016617691282890769
Sobrecarga9,0.039788213,1.1536474691480283,0.039788242,675.612256004644,0.002721586386286481,969.2175821783615,0.002618685930015196,969.4175858065452,0.00207200763520686,675.4122523764603,0.0017923937667234098,998.61811552137,0.0015481870770165398
Sobrecarga9,0.041798048,0.8642143211947704,0.04179807,969.8175930629127,0.003322207665597691,676.0122632610115,0.0027115977273956962,675.8122596328278,0.002099021456076468,1087.4197264349466,0.0019033269898743514,702.8127494376315,0.0018646468688261109
Sobrecarga9,0.041236233,1.0525003039563332,0.041236263,675.0122451200929,0.0025077266366852887,968.4175676656265,0.002457967927758603,701.8127312967129,0.001980999110715378,1076.019519628474,0.001696471609486927,997.818101008635,0.0016488369193927723
Sobrecarga9,0.04062476,1.1218397606894435,0.040624797,969.6175894347289,0.002827543254335644,675.8122596328278,0.0027947558181036034,734.6133263188448,0.001586519727535393,382.0069298309266,0.0015823954329757734,702.6127458094478,0.0015511997465239807
Sobrecarga9,0.040761273,1.073592140485868,0.04076129,969.8175930629127,0.0029727913102073193,675.8122596328278,0.002392026170718236,969.6175894347289,0.0022219934184399288,676.0122632610115,0.002044383339337126,382.0069298309266,0.0016906381970723885
Sobrecarga9,0.041152712,1.0699314421123454,0.041152745,969.0175785501777,0.0026492983936360266,675.4122523764603,0.0025974519557616957,702.2127385530803,0.001937105608526882,675.2122487482766,0.0016339904767354568,998.4181118931862,0.0016253216594866702
Sobrecarga9,0.04063616,1.0729827576901405,0.040636186,968.817574921994,0.00271998770693557,675.2122487482766,0.002593291471024399,675.4122523764603,0.0017986695696198666,998.2181082650025,0.001725457648714614,969.0175785501777,0.001670094052740497
Sobrecarga9,0.04021212,1.141437355234717,0.040212147,970.2176003192801,0.0025741614920247093,676.2122668891952,0.0021008645976683614,970.0175966910964,0.0018537375424557587,703.2127566939989,0.0015987895993819258,735.0133335752122,0.0015653164866742493
